cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
39686270129361,S,Renew Virtual Academy K12 #1,New Jerusalem Elementary                          ,San Joaquin    ,55,0,NA,NA,NA,NA,NA,NA,1415
39686270129890,S,Academy of Arts and Sciences: San Joaquin         ,New Jerusalem Elementary                          ,San Joaquin    ,63,0,NA,NA,NA,NA,NA,NA,1415
39686270129916,S,Valley View Charter Prep                          ,New Jerusalem Elementary                          ,San Joaquin    ,12,0,NA,NA,NA,NA,NA,NA,1415
39686270130864,S,Delta Charter Online                              ,New Jerusalem Elementary                          ,San Joaquin    ,116,0,NA,NA,NA,NA,NA,NA,1415
39686276119309,S,Delta Charter                                     ,New Jerusalem Elementary                          ,San Joaquin    ,79,17,23,22,19,21,11,64.71,1415
39686500000000,D,                                                  ,Ripon Unified                                     ,San Joaquin    ,275,51,23,24,23,23,36,70.59,1415
39686500125849,S,California Connections Academy @ Ripon            ,Ripon Unified                                     ,San Joaquin    ,59,4,*,*,*,*,*,*,1415
39686503935756,S,Ripon High                                        ,Ripon Unified                                     ,San Joaquin    ,196,47,23,24,22,23,33,70.21,1415
39686760000000,D,                                                  ,Stockton Unified                                  ,San Joaquin    ,2450,437,18,19,20,19,152,34.78,1415
39686760108159,S,Cesar Chavez High                                 ,Stockton Unified                                  ,San Joaquin    ,525,50,16,18,17,18,9,18,1415
39686760115402,S,Edward C. Merlo Institute of Environmental Studies,Stockton Unified                                  ,San Joaquin    ,59,16,13,14,15,14,1,6.25,1415
39686760118497,S,Aspire Langston Hughes Academy                    ,Stockton Unified                                  ,San Joaquin    ,54,39,16,17,18,17,8,20.51,1415
39686760119743,S,Stockton Unified Early College Academy            ,Stockton Unified                                  ,San Joaquin    ,101,69,23,23,24,22,50,72.46,1415
39686760119784,S,Stockton High                                     ,Stockton Unified                                  ,San Joaquin    ,124,0,NA,NA,NA,NA,NA,NA,1415
39686760120733,S,Stockton Collegiate International Secondary       ,Stockton Unified                                  ,San Joaquin    ,28,19,21,22,21,20,10,52.63,1415
39686760123802,S,Health Careers Academy                            ,Stockton Unified                                  ,San Joaquin    ,106,45,17,18,18,18,11,24.44,1415
39686760124248,S,Pacific Law Academy                               ,Stockton Unified                                  ,San Joaquin    ,41,0,NA,NA,NA,NA,NA,NA,1415
39686763930427,S,Weber Institute                                   ,Stockton Unified                                  ,San Joaquin    ,70,1,*,*,*,*,*,*,1415
39686763932100,S,Edison High                                       ,Stockton Unified                                  ,San Joaquin    ,467,68,18,19,20,19,26,38.24,1415
39686763932654,S,Franklin High                                     ,Stockton Unified                                  ,San Joaquin    ,414,103,17,18,19,18,26,25.24,1415
39686763937406,S,Stagg Senior High                                 ,Stockton Unified                                  ,San Joaquin    ,304,27,19,19,20,18,10,37.04,1415
39754990000000,D,                                                  ,Tracy Joint Unified                               ,San Joaquin    ,1638,292,22,22,23,22,171,58.56,1415
39754990102392,S,Millennium Charter                                ,Tracy Joint Unified                               ,San Joaquin    ,104,16,22,22,22,21,12,75,1415
39754990119040,S,John C. Kimball High                              ,Tracy Joint Unified                               ,San Joaquin    ,439,76,23,23,23,22,45,59.21,1415
39754993930302,S,Merrill F. West High                              ,Tracy Joint Unified                               ,San Joaquin    ,490,95,21,22,22,21,55,57.89,1415
39754993938008,S,Tracy High                                        ,Tracy Joint Unified                               ,San Joaquin    ,425,105,22,22,23,22,59,56.19,1415
19647330116509,S,Alliance Media Arts and Entertainment Design High ,Los Angeles Unified                               ,Los Angeles    ,68,45,14,16,17,16,9,20,1415
19647330117051,S,Edward R. Roybal Learning Center                  ,Los Angeles Unified                               ,Los Angeles    ,277,100,16,17,18,18,21,21,1415
19647330117069,S,Helen Bernstein High                              ,Los Angeles Unified                               ,Los Angeles    ,121,14,15,17,17,17,2,14.29,1415
19647330117077,S,APEX Academy                                      ,Los Angeles Unified                               ,Los Angeles    ,125,20,13,15,15,15,1,5,1415
19647330117598,S,Alliance Health Services Academy High             ,Los Angeles Unified                               ,Los Angeles    ,112,101,14,15,17,16,8,7.92,1415
19647330117606,S,Alliance Environmental Science and Technology High,Los Angeles Unified                               ,Los Angeles    ,146,139,18,18,18,18,43,30.94,1415
19647330117622,S,Magnolia Science Academy 4,Los Angeles Unified                               ,Los Angeles    ,30,5,*,*,*,*,*,*,1415
19647330117630,S,Magnolia Science Academy 5,Los Angeles Unified                               ,Los Angeles    ,0,9,*,*,*,*,*,*,1415
19647330117721,S,Contreras Learning Center-Academic Leadership Comm,Los Angeles Unified                               ,Los Angeles    ,78,38,14,15,17,16,4,10.53,1415
19647330117747,S,RFK Community Schools-Los Angeles High School of t,Los Angeles Unified                               ,Los Angeles    ,98,20,20,20,20,19,8,40,1415
19647330117754,S,Belmont SH-LA Teacher Preparatory Academy         ,Los Angeles Unified                               ,Los Angeles    ,34,13,15,15,17,15,1,7.69,1415
19647330117762,S,RFK Community Schools- for the Visual Arts and Hum,Los Angeles Unified                               ,Los Angeles    ,81,29,17,18,19,18,6,20.69,1415
19647330117911,S,New Millennium Secondary                          ,Los Angeles Unified                               ,Los Angeles    ,67,23,14,15,16,15,0,0,1415
19647330118588,S,Alain Leroy Locke College Prep Academy            ,Los Angeles Unified                               ,Los Angeles    ,523,143,13,14,16,14,9,6.29,1415
19647330119651,S,Sun Valley High                                   ,Los Angeles Unified                               ,Los Angeles    ,106,8,*,*,*,*,*,*,1415
19647330119685,S,RFK Community Schools-New Open World Academy K-12,Los Angeles Unified                               ,Los Angeles    ,45,21,15,15,16,16,0,0,1415
19647330119693,S,RFK Community Schools-UCLA Community K-12,Los Angeles Unified                               ,Los Angeles    ,75,41,14,16,17,15,6,14.63,1415
19647330119727,S,Ramon C. Cortines School of Visual and Performing ,Los Angeles Unified                               ,Los Angeles    ,356,137,18,19,18,18,48,35.04,1415
19647330119966,S,Felicitas and Gonzalo Mendez High                 ,Los Angeles Unified                               ,Los Angeles    ,142,41,14,15,17,16,2,4.88,1415
19647330120071,S,New Designs Charter School-Watts                  ,Los Angeles Unified                               ,Los Angeles    ,21,4,*,*,*,*,*,*,1415
