Year,Rtype,Sname,Dname,Cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21
2016,S,Ceres High,Ceres Unified,Stanislaus,381,44,19.0,21.0,20.0,20.0,22,50.0
2016,D,,Modesto City High,Stanislaus,3590,891,21.0,22.0,21.0,21.0,461,51.74
2016,S,James C. Enochs High,Modesto City High,Stanislaus,601,201,22.0,23.0,22.0,22.0,124,61.69
2016,S,Aspire Vanguard College Preparatory Academy,Modesto City High,Stanislaus,23,24,15.0,17.0,18.0,16.0,3,12.5
2016,S,Joseph A. Gregori High,Modesto City High,Stanislaus,516,157,21.0,22.0,21.0,21.0,86,54.78
2016,S,Fred C. Beyer High,Modesto City High,Stanislaus,423,84,22.0,23.0,22.0,23.0,48,57.14
2016,S,Peter Johansen High,Modesto City High,Stanislaus,378,83,19.0,21.0,19.0,19.0,37,44.58
2016,S,Grace M. Davis High,Modesto City High,Stanislaus,344,35,17.0,19.0,18.0,18.0,6,17.14
2016,S,Thomas Downey High,Modesto City High,Stanislaus,417,92,21.0,22.0,22.0,22.0,56,60.87
2016,S,Modesto High,Modesto City High,Stanislaus,563,215,21.0,22.0,21.0,21.0,101,46.98
2016,D,,Patterson Joint Unified,Stanislaus,484,65,18.0,19.0,19.0,18.0,23,35.38
2016,S,Patterson High,Patterson Joint Unified,Stanislaus,366,65,18.0,19.0,19.0,18.0,23,35.38
2016,D,,Newman-Crows Landing Unified,Stanislaus,205,49,17.0,19.0,18.0,19.0,10,20.41
2016,S,Orestimba High,Newman-Crows Landing Unified,Stanislaus,182,49,17.0,19.0,18.0,19.0,10,20.41
2016,D,,Hughson Unified,Stanislaus,168,33,23.0,24.0,23.0,23.0,22,66.67
2016,S,Hughson High,Hughson Unified,Stanislaus,157,33,23.0,24.0,23.0,23.0,22,66.67
2016,D,,Riverbank Unified,Stanislaus,204,19,19.0,20.0,20.0,19.0,10,52.63
2016,S,Riverbank High,Riverbank Unified,Stanislaus,164,19,19.0,20.0,20.0,19.0,10,52.63
2016,D,,Oakdale Joint Unified,Stanislaus,458,73,22.0,23.0,23.0,22.0,49,67.12
2016,S,Oakdale High,Oakdale Joint Unified,Stanislaus,381,73,22.0,23.0,23.0,22.0,49,67.12
2016,D,,Waterford Unified,Stanislaus,332,31,22.0,22.0,22.0,21.0,15,48.39
2016,S,Waterford High,Waterford Unified,Stanislaus,139,17,19.0,20.0,22.0,19.0,7,41.18
2016,D,,Turlock Unified,Stanislaus,1136,162,22.0,23.0,23.0,22.0,102,62.96
2016,S,John H. Pitman High,Turlock Unified,Stanislaus,484,67,22.0,22.0,23.0,22.0,38,56.72
2016,S,Turlock High,Turlock Unified,Stanislaus,471,94,22.0,24.0,23.0,23.0,64,68.09
2016,C,,,Sutter,1575,290,21.0,22.0,22.0,21.0,178,61.38
2016,D,,Live Oak Unified,Sutter,127,35,21.0,20.0,21.0,20.0,19,54.29
2016,S,Live Oak High,Live Oak Unified,Sutter,108,35,21.0,20.0,21.0,20.0,19,54.29
2016,D,,Sutter Union High,Sutter,147,34,22.0,24.0,22.0,23.0,23,67.65
2016,S,Sutter High,Sutter Union High,Sutter,138,34,22.0,24.0,22.0,23.0,23,67.65
2016,D,,Yuba City Unified,Sutter,940,201,21.0,22.0,22.0,22.0,125,62.19
2016,S,River Valley High,Yuba City Unified,Sutter,398,102,22.0,23.0,23.0,22.0,70,68.63
2016,S,Yuba City High,Yuba City Unified,Sutter,380,99,21.0,22.0,22.0,21.0,55,55.56
2016,C,,,Tehama,672,362,17.0,19.0,19.0,19.0,116,32.04
2016,D,,Corning Union High,Tehama,221,103,17.0,19.0,19.0,19.0,32,31.07
2016,S,Corning High,Corning Union High,Tehama,189,103,17.0,19.0,19.0,19.0,32,31.07
2016,D,,Los Molinos Unified,Tehama,39,40,15.0,16.0,17.0,16.0,4,10.0
2016,S,Los Molinos High,Los Molinos Unified,Tehama,39,40,15.0,16.0,17.0,16.0,4,10.0
2016,D,,Red Bluff Joint Union High,Tehama,386,219,18.0,19.0,19.0,19.0,80,36.53
2016,S,Red Bluff High,Red Bluff Joint Union High,Tehama,331,219,18.0,19.0,19.0,19.0,80,36.53
2016,C,,,Trinity,107,17,23.0,25.0,24.0,24.0,13,76.47
2016,D,,Trinity Alps Unified,Trinity,75,16,24.0,25.0,24.0,24.0,13,81.25
2016,S,Trinity High,Trinity Alps Unified,Trinity,73,16,24.0,25.0,24.0,24.0,13,81.25
2016,C,,,Tulare,7176,1121,19.0,20.0,20.0,20.0,463,41.3
2016,D,,Cutler-Orosi Joint Unified,Tulare,266,60,17.0,20.0,18.0,18.0,16,26.67
2016,S,Orosi High,Cutler-Orosi Joint Unified,Tulare,218,60,17.0,20.0,18.0,18.0,16,26.67
2016,D,,Tulare Joint Union High,Tulare,1209,209,19.0,20.0,21.0,20.0,96,45.93
2016,S,Mission Oak High,Tulare Joint Union High,Tulare,331,78,18.0,20.0,20.0,19.0,32,41.03
2016,S,Tulare Union High,Tulare Joint Union High,Tulare,377,60,19.0,20.0,21.0,20.0,28,46.67
2016,S,Tulare Western High,Tulare Joint Union High,Tulare,391,71,19.0,21.0,21.0,20.0,36,50.7
2016,D,,Visalia Unified,Tulare,2006,317,21.0,22.0,21.0,21.0,173,54.57
2016,S,Golden West High,Visalia Unified,Tulare,374,66,20.0,22.0,21.0,21.0,29,43.94
2016,S,El Diamante High,Visalia Unified,Tulare,418,104,21.0,23.0,21.0,21.0,59,56.73
2016,S,Mt. Whitney High,Visalia Unified,Tulare,316,22,22.0,24.0,22.0,23.0,13,59.09
2016,S,Redwood High,Visalia Unified,Tulare,463,122,21.0,22.0,21.0,22.0,70,57.38
2016,D,,Farmersville Unified,Tulare,202,92,15.0,17.0,17.0,16.0,13,14.13
2016,S,Farmersville High,Farmersville Unified,Tulare,171,92,15.0,17.0,17.0,16.0,13,14.13
2016,D,,Porterville Unified,Tulare,1458,200,19.0,20.0,20.0,20.0,90,45.0
2016,S,Harmony Magnet Academy,Porterville Unified,Tulare,93,26,23.0,24.0,24.0,23.0,21,80.77
2016,S,Granite Hills High,Porterville Unified,Tulare,253,34,18.0,19.0,18.0,19.0,9,26.47
2016,S,Monache High,Porterville Unified,Tulare,336,63,20.0,20.0,21.0,20.0,33,52.38
2016,S,Porterville High,Porterville Unified,Tulare,412,64,18.0,19.0,20.0,19.0,25,39.06
2016,D,,Dinuba Unified,Tulare,561,114,17.0,18.0,18.0,19.0,24,21.05
2016,S,Dinuba High,Dinuba Unified,Tulare,464,114,17.0,18.0,18.0,19.0,24,21.05
2016,D,,Woodlake Unified,Tulare,200,66,17.0,18.0,18.0,18.0,16,24.24
2016,S,Woodlake High,Woodlake Unified,Tulare,174,66,17.0,18.0,18.0,18.0,16,24.24
2016,D,,Exeter Unified,Tulare,277,29,21.0,23.0,21.0,22.0,16,55.17
2016,S,Exeter Union High,Exeter Unified,Tulare,228,29,21.0,23.0,21.0,22.0,16,55.17
2016,C,,,Tuolumne,507,39,24.0,25.0,23.0,24.0,36,92.31
2016,D,,Summerville Union High,Tuolumne,215,29,24.0,26.0,23.0,23.0,27,93.1
2016,S,Summerville High,Summerville Union High,Tuolumne,116,29,24.0,26.0,23.0,23.0,27,93.1
2016,C,,,Ventura,11671,2209,24.0,24.0,24.0,23.0,1572,71.16
2016,D,,Fillmore Unified,Ventura,241,30,19.0,20.0,22.0,20.0,15,50.0
2016,S,Fillmore Senior High,Fillmore Unified,Ventura,197,30,19.0,20.0,22.0,20.0,15,50.0
2016,D,,Ojai Unified,Ventura,236,21,21.0,22.0,22.0,21.0,13,61.9
2016,S,Nordhoff High,Ojai Unified,Ventura,193,21,21.0,22.0,22.0,21.0,13,61.9
2016,D,,Oxnard Union High,Ventura,4108,562,20.0,21.0,21.0,21.0,273,48.58
2016,S,Pacifica High,Oxnard Union High,Ventura,752,96,18.0,19.0,19.0,19.0,28,29.17
2016,S,Adolfo Camarillo High,Oxnard Union High,Ventura,610,117,24.0,25.0,26.0,24.0,98,83.76
2016,S,Channel Islands High,Oxnard Union High,Ventura,576,143,18.0,19.0,19.0,19.0,40,27.97
2016,S,Hueneme High,Oxnard Union High,Ventura,375,31,17.0,19.0,18.0,19.0,11,35.48
2016,S,Oxnard High,Oxnard Union High,Ventura,636,83,20.0,21.0,21.0,21.0,41,49.4
2016,S,Rio Mesa High,Oxnard Union High,Ventura,475,91,22.0,22.0,22.0,22.0,54,59.34
2016,D,,Simi Valley Unified,Ventura,1532,232,25.0,26.0,25.0,25.0,197,84.91
2016,S,Santa Susana High,Simi Valley Unified,Ventura,265,43,27.0,26.0,26.0,26.0,40,93.02
2016,S,Royal High,Simi Valley Unified,Ventura,537,77,24.0,24.0,24.0,24.0,59,76.62
2016,S,Simi Valley High,Simi Valley Unified,Ventura,545,110,26.0,26.0,25.0,25.0,97,88.18
2016,D,,Ventura Unified,Ventura,1395,248,23.0,24.0,23.0,23.0,168,67.74
2016,S,Foothill Technology High,Ventura Unified,Ventura,239,69,25.0,27.0,25.0,25.0,58,84.06
2016,S,Buena High,Ventura Unified,Ventura,485,64,22.0,22.0,23.0,22.0,41,64.06
2016,S,Ventura High,Ventura Unified,Ventura,481,102,22.0,23.0,22.0,22.0,61,59.8
2016,D,,Conejo Valley Unified,Ventura,1869,642,26.0,26.0,26.0,25.0,541,84.27
2016,S,Westlake High,Conejo Valley Unified,Ventura,572,253,26.0,26.0,26.0,25.0,211,83.4
2016,S,Newbury Park High,Conejo Valley Unified,Ventura,634,218,26.0,26.0,25.0,25.0,187,85.78
2016,S,Thousand Oaks High,Conejo Valley Unified,Ventura,568,164,25.0,26.0,25.0,24.0,137,83.54
2016,D,,Oak Park Unified,Ventura,422,193,27.0,27.0,26.0,26.0,177,91.71
2016,S,Oak Park High,Oak Park Unified,Ventura,372,188,27.0,27.0,26.0,26.0,174,92.55
2016,D,,Moorpark Unified,Ventura,627,190,25.0,25.0,25.0,25.0,159,83.68
2016,S,Moorpark High,Moorpark Unified,Ventura,506,177,25.0,25.0,25.0,25.0,150,84.75
2016,D,,Santa Paula Unified,Ventura,441,86,18.0,19.0,19.0,19.0,25,29.07
2016,S,Santa Paula High,Santa Paula Unified,Ventura,359,86,18.0,19.0,19.0,19.0,25,29.07
2016,C,,,Yolo,2174,525,23.0,24.0,24.0,23.0,357,68.0
2016,D,,Davis Joint Unified,Yolo,700,274,27.0,28.0,27.0,26.0,244,89.05
2016,S,Da Vinci Charter Academy,Davis Joint Unified,Yolo,104,49,26.0,27.0,26.0,25.0,40,81.63
2016,S,Davis Senior High,Davis Joint Unified,Yolo,530,225,27.0,28.0,28.0,26.0,204,90.67
2016,D,,Washington Unified,Yolo,550,85,19.0,21.0,20.0,20.0,36,42.35
2016,S,River City High,Washington Unified,Yolo,466,85,19.0,21.0,20.0,20.0,36,42.35
2016,D,,Winters Joint Unified,Yolo,118,17,21.0,21.0,20.0,22.0,9,52.94
2016,S,Winters High,Winters Joint Unified,Yolo,95,17,21.0,21.0,20.0,22.0,9,52.94
2016,D,,Woodland Joint Unified,Yolo,705,138,19.0,21.0,20.0,21.0,63,45.65
2016,S,Pioneer High,Woodland Joint Unified,Yolo,317,74,20.0,21.0,20.0,20.0,33,44.59
2016,S,Woodland Senior High,Woodland Joint Unified,Yolo,300,64,19.0,21.0,20.0,21.0,30,46.88
2016,C,,,Yuba,1060,97,20.0,21.0,21.0,20.0,46,47.42
2016,D,,Marysville Joint Unified,Yuba,697,62,19.0,21.0,21.0,20.0,28,45.16
2016,S,Lindhurst High,Marysville Joint Unified,Yuba,249,43,17.0,20.0,19.0,19.0,15,34.88
2016,S,Marysville High,Marysville Joint Unified,Yuba,202,16,22.0,23.0,24.0,21.0,11,68.75
2016,D,,Wheatland Union High,Yuba,168,32,21.0,22.0,20.0,20.0,16,50.0
2016,S,Wheatland Union High,Wheatland Union High,Yuba,168,32,21.0,22.0,20.0,20.0,16,50.0
2017,X,,,,484169,109506,22.0,23.0,22.0,22.0,63629,58.11
2017,C,,,Alameda,16638,4587,24.0,25.0,25.0,24.0,3193,69.61
2017,S,California School for the Deaf-Fremont,California School for the Deaf-Fremont (State Spec,Alameda,86,26,12.0,16.0,16.0,16.0,1,3.85
2017,D,,Alameda Unified,Alameda,910,275,25.0,25.0,25.0,24.0,217,78.91
2017,S,Alameda Science and Technology Institute,Alameda Unified,Alameda,44,16,25.0,25.0,26.0,26.0,15,93.75
2017,S,Alameda High,Alameda Unified,Alameda,419,158,26.0,26.0,26.0,25.0,134,84.81
2017,S,Alameda Community Learning Center,Alameda Unified,Alameda,52,21,27.0,26.0,25.0,24.0,19,90.48
2017,D,,Albany City Unified,Alameda,300,128,27.0,28.0,28.0,27.0,114,89.06
2017,S,Albany High,Albany City Unified,Alameda,295,128,27.0,28.0,28.0,27.0,114,89.06
2017,D,,Berkeley Unified,Alameda,891,332,25.0,26.0,25.0,24.0,241,72.59
2017,S,Berkeley High,Berkeley Unified,Alameda,781,321,26.0,26.0,25.0,24.0,239,74.45
2017,D,,Castro Valley Unified,Alameda,779,174,25.0,25.0,25.0,24.0,136,78.16
2017,S,Castro Valley High,Castro Valley Unified,Alameda,714,173,25.0,25.0,25.0,24.0,136,78.61
2017,D,,Fremont Unified,Alameda,2479,783,29.0,28.0,29.0,28.0,711,90.8
2017,S,American High,Fremont Unified,Alameda,510,164,29.0,28.0,29.0,27.0,150,91.46
2017,S,Irvington High,Fremont Unified,Alameda,495,199,28.0,27.0,29.0,27.0,174,87.44
2017,S,John F. Kennedy High,Fremont Unified,Alameda,362,73,24.0,25.0,24.0,23.0,56,76.71
2017,S,Mission San Jose High,Fremont Unified,Alameda,476,242,31.0,31.0,32.0,30.0,237,97.93
2017,S,Washington High,Fremont Unified,Alameda,430,99,28.0,28.0,28.0,27.0,88,88.89
2017,D,,Hayward Unified,Alameda,1640,351,19.0,20.0,20.0,19.0,134,38.18
2017,S,Leadership Public Schools - Hayward,Hayward Unified,Alameda,134,123,18.0,20.0,20.0,19.0,44,35.77
2017,S,Impact Academy of Arts & Technology,Hayward Unified,Alameda,111,37,19.0,19.0,19.0,18.0,12,32.43
2017,S,Silver Oak High Public Montessori Charter,Hayward Unified,Alameda,36,20,15.0,16.0,16.0,16.0,1,5.0
2017,S,Hayward High,Hayward Unified,Alameda,346,82,19.0,21.0,21.0,21.0,34,41.46
2017,S,Mt. Eden High,Hayward Unified,Alameda,491,67,20.0,22.0,21.0,20.0,38,56.72
2017,S,Tennyson High,Hayward Unified,Alameda,337,22,18.0,18.0,19.0,19.0,5,22.73
2017,D,,Livermore Valley Joint Unified,Alameda,1086,267,25.0,25.0,25.0,25.0,222,83.15
2017,S,Livermore Valley Charter Preparatory High,Livermore Valley Joint Unified,Alameda,86,36,23.0,25.0,23.0,24.0,25,69.44
2017,S,Granada High,Livermore Valley Joint Unified,Alameda,470,158,26.0,26.0,26.0,25.0,137,86.71
2017,S,Livermore High,Livermore Valley Joint Unified,Alameda,398,71,25.0,25.0,25.0,24.0,58,81.69
2017,D,,Newark Unified,Alameda,405,34,24.0,23.0,24.0,22.0,22,64.71
2017,S,Newark Memorial High,Newark Unified,Alameda,351,34,24.0,23.0,24.0,22.0,22,64.71
2017,D,,New Haven Unified,Alameda,1076,197,22.0,23.0,23.0,22.0,127,64.47
2017,S,James Logan High,New Haven Unified,Alameda,879,197,22.0,23.0,23.0,22.0,127,64.47
2017,D,,Oakland Unified,Alameda,3006,750,19.0,20.0,20.0,19.0,270,36.0
2017,S,Oakland Unity High,Oakland Unified,Alameda,62,53,16.0,17.0,18.0,16.0,11,20.75
2017,S,McClymonds High,Oakland Unified,Alameda,75,44,14.0,16.0,16.0,16.0,3,6.82
2017,S,American Indian Public High,Oakland Unified,Alameda,29,20,23.0,22.0,25.0,21.0,14,70.0
2017,S,Oakland Charter High,Oakland Unified,Alameda,82,37,23.0,24.0,24.0,22.0,23,62.16
2017,S,Aspire Golden State College Preparatory Academy,Oakland Unified,Alameda,41,66,15.0,17.0,17.0,16.0,6,9.09
2017,S,Castlemont High,Oakland Unified,Alameda,120,16,12.0,14.0,15.0,14.0,0,0.0
2017,S,LIFE Academy,Oakland Unified,Alameda,63,28,18.0,19.0,19.0,19.0,8,28.57
2017,S,Aspire Lionel Wilson College Preparatory Academy,Oakland Unified,Alameda,81,85,15.0,16.0,17.0,16.0,13,15.29
2017,S,Oakland High,Oakland Unified,Alameda,287,90,18.0,19.0,19.0,18.0,20,22.22
2017,S,Oakland Technical High,Oakland Unified,Alameda,476,173,25.0,25.0,24.0,24.0,124,71.68
2017,S,Skyline High,Oakland Unified,Alameda,383,38,21.0,21.0,21.0,21.0,18,47.37
2017,S,Oakland School for the Arts,Oakland Unified,Alameda,107,24,26.0,27.0,22.0,23.0,18,75.0
2017,S,Madison Park Academy 6-12,Oakland Unified,Alameda,62,25,15.0,18.0,18.0,18.0,4,16.0
2017,D,,Piedmont City Unified,Alameda,225,156,29.0,29.0,27.0,27.0,146,93.59
2017,S,Piedmont High,Piedmont City Unified,Alameda,198,142,30.0,29.0,28.0,28.0,136,95.77
2017,D,,San Leandro Unified,Alameda,688,119,20.0,20.0,20.0,20.0,43,36.13
2017,S,San Leandro High,San Leandro Unified,Alameda,590,119,20.0,20.0,20.0,20.0,43,36.13
2017,D,,San Lorenzo Unified,Alameda,1005,181,20.0,21.0,21.0,20.0,85,46.96
2017,S,KIPP King Collegiate High,San Lorenzo Unified,Alameda,121,88,21.0,21.0,21.0,20.0,43,48.86
2017,S,Arroyo High,San Lorenzo Unified,Alameda,433,27,23.0,24.0,24.0,23.0,19,70.37
2017,S,San Lorenzo High,San Lorenzo Unified,Alameda,317,64,18.0,19.0,19.0,18.0,21,32.81
2017,D,,Dublin Unified,Alameda,536,224,26.0,26.0,27.0,26.0,193,86.16
2017,S,Dublin High,Dublin Unified,Alameda,500,224,26.0,26.0,27.0,26.0,193,86.16
2017,D,,Pleasanton Unified,Alameda,1229,564,27.0,27.0,28.0,26.0,511,90.6
2017,S,Foothill High,Pleasanton Unified,Alameda,521,248,27.0,27.0,27.0,26.0,220,88.71
2017,S,Amador Valley High,Pleasanton Unified,Alameda,623,316,28.0,28.0,28.0,27.0,291,92.09
2017,C,,,Amador,333,46,25.0,25.0,23.0,24.0,37,80.43
2017,D,,Amador County Unified,Amador,315,46,25.0,25.0,23.0,24.0,37,80.43
2017,S,Amador High,Amador County Unified,Amador,143,22,26.0,27.0,24.0,24.0,19,86.36
2017,S,Argonaut High,Amador County Unified,Amador,128,24,24.0,24.0,22.0,23.0,18,75.0
2017,C,,,Butte,2387,262,23.0,24.0,24.0,23.0,185,70.61
2017,D,,Chico Unified,Butte,1061,171,23.0,24.0,24.0,23.0,132,77.19
2017,S,Chico High,Chico Unified,Butte,437,69,23.0,25.0,24.0,23.0,53,76.81
2017,S,Pleasant Valley High,Chico Unified,Butte,414,95,23.0,24.0,24.0,23.0,72,75.79
2017,D,,Oroville Union High,Butte,490,34,21.0,21.0,21.0,21.0,20,58.82
2017,S,Oroville High,Oroville Union High,Butte,214,23,21.0,21.0,21.0,21.0,13,56.52
2017,D,,Paradise Unified,Butte,353,24,23.0,25.0,24.0,25.0,15,62.5
2017,S,Paradise Senior High,Paradise Unified,Butte,254,22,23.0,25.0,24.0,25.0,14,63.64
2017,D,,Gridley Unified,Butte,149,21,19.0,21.0,22.0,21.0,9,42.86
2017,S,Gridley High,Gridley Unified,Butte,133,21,19.0,21.0,22.0,21.0,9,42.86
2017,C,,,Calaveras,491,55,21.0,22.0,22.0,22.0,33,60.0
2017,D,,Calaveras Unified,Calaveras,243,41,20.0,21.0,21.0,21.0,20,48.78
2017,S,Calaveras High,Calaveras Unified,Calaveras,212,41,20.0,21.0,21.0,21.0,20,48.78
2017,C,,,Colusa,353,76,20.0,20.0,20.0,20.0,34,44.74
2017,D,,Colusa Unified,Colusa,109,24,22.0,22.0,22.0,22.0,14,58.33
2017,S,Colusa High,Colusa Unified,Colusa,92,24,22.0,22.0,22.0,22.0,14,58.33
2017,D,,Pierce Joint Unified,Colusa,111,23,22.0,22.0,21.0,20.0,13,56.52
2017,S,Pierce High,Pierce Joint Unified,Colusa,105,23,22.0,22.0,21.0,20.0,13,56.52
2017,D,,Williams Unified,Colusa,104,24,15.0,16.0,17.0,17.0,3,12.5
2017,S,Williams Junior/Senior High,Williams Unified,Colusa,92,24,15.0,16.0,17.0,17.0,3,12.5
2017,C,,,Contra Costa,13803,4196,25.0,25.0,25.0,24.0,3223,76.81
2017,D,,Contra Costa County Office of Education,Contra Costa,685,180,23.0,24.0,23.0,22.0,126,70.0
2017,S,Clayton Valley Charter High,Contra Costa County Office of Education,Contra Costa,519,179,23.0,24.0,23.0,22.0,126,70.39
2017,D,,Acalanes Union High,Contra Costa,1318,831,28.0,28.0,27.0,27.0,773,93.02
2017,S,Acalanes High,Acalanes Union High,Contra Costa,312,186,27.0,27.0,27.0,26.0,171,91.94
2017,S,Campolindo High,Acalanes Union High,Contra Costa,319,244,28.0,28.0,27.0,27.0,232,95.08
2017,S,Las Lomas High,Acalanes Union High,Contra Costa,383,198,27.0,27.0,26.0,26.0,176,88.89
2017,S,Miramonte High,Acalanes Union High,Contra Costa,280,203,29.0,30.0,29.0,28.0,194,95.57
2017,D,,Antioch Unified,Contra Costa,1443,179,19.0,21.0,20.0,20.0,88,49.16
2017,S,Dozier-Libbey Medical High,Antioch Unified,Contra Costa,151,52,21.0,22.0,21.0,21.0,33,63.46
2017,S,Deer Valley High,Antioch Unified,Contra Costa,516,75,20.0,21.0,21.0,20.0,39,52.0
2017,S,Antioch High,Antioch Unified,Contra Costa,378,52,18.0,20.0,18.0,19.0,16,30.77
2017,D,,Liberty Union High,Contra Costa,2140,435,22.0,23.0,22.0,22.0,284,65.29
2017,S,Heritage High,Liberty Union High,Contra Costa,585,194,24.0,25.0,23.0,24.0,149,76.8
2017,S,Freedom High,Liberty Union High,Contra Costa,625,119,19.0,21.0,20.0,21.0,55,46.22
2017,S,Liberty High,Liberty Union High,Contra Costa,631,120,22.0,23.0,22.0,22.0,78,65.0
2017,D,,Martinez Unified,Contra Costa,313,69,24.0,24.0,24.0,24.0,52,75.36
2017,S,Alhambra Senior High,Martinez Unified,Contra Costa,257,69,24.0,24.0,24.0,24.0,52,75.36
2017,D,,Mt. Diablo Unified,Contra Costa,2173,536,25.0,25.0,24.0,24.0,425,79.29
2017,S,Northgate High,Mt. Diablo Unified,Contra Costa,371,251,27.0,27.0,26.0,25.0,224,89.24
2017,S,College Park High,Mt. Diablo Unified,Contra Costa,508,169,24.0,25.0,25.0,24.0,134,79.29
2017,S,Concord High,Mt. Diablo Unified,Contra Costa,308,85,21.0,22.0,21.0,21.0,49,57.65
2017,S,Ygnacio Valley High,Mt. Diablo Unified,Contra Costa,254,24,22.0,23.0,23.0,22.0,16,66.67
2017,D,,Pittsburg Unified,Contra Costa,757,57,19.0,21.0,19.0,20.0,25,43.86
2017,S,Pittsburg Senior High,Pittsburg Unified,Contra Costa,633,57,19.0,21.0,19.0,20.0,25,43.86
2017,D,,West Contra Costa Unified,Contra Costa,2294,470,19.0,20.0,19.0,19.0,168,35.74
2017,S,Leadership Public Schools: Richmond,West Contra Costa Unified,Contra Costa,124,123,15.0,16.0,17.0,17.0,16,13.01
2017,S,Aspire Richmond Ca. College Preparatory Academy,West Contra Costa Unified,Contra Costa,56,43,17.0,18.0,18.0,18.0,11,25.58
2017,S,Hercules High,West Contra Costa Unified,Contra Costa,275,43,22.0,23.0,22.0,22.0,25,58.14
2017,S,De Anza High,West Contra Costa Unified,Contra Costa,288,56,19.0,19.0,18.0,19.0,20,35.71
2017,S,El Cerrito High,West Contra Costa Unified,Contra Costa,356,75,25.0,25.0,24.0,24.0,54,72.0
2017,S,Pinole Valley High,West Contra Costa Unified,Contra Costa,264,40,21.0,22.0,22.0,21.0,23,57.5
2017,S,Richmond High,West Contra Costa Unified,Contra Costa,364,75,16.0,17.0,17.0,17.0,14,18.67
2017,D,,San Ramon Valley Unified,Contra Costa,2456,1432,27.0,27.0,27.0,26.0,1278,89.25
2017,S,Dougherty Valley High,San Ramon Valley Unified,Contra Costa,624,328,28.0,28.0,29.0,27.0,298,90.85
2017,S,California High,San Ramon Valley Unified,Contra Costa,658,344,26.0,26.0,27.0,26.0,297,86.34
2017,S,Monte Vista High,San Ramon Valley Unified,Contra Costa,569,366,27.0,27.0,27.0,26.0,330,90.16
2017,S,San Ramon Valley High,San Ramon Valley Unified,Contra Costa,501,386,27.0,27.0,26.0,26.0,346,89.64
2017,C,,,El Dorado,2283,615,25.0,26.0,25.0,25.0,511,83.09
2017,D,,El Dorado Union High,El Dorado,1693,535,25.0,26.0,26.0,25.0,460,85.98
2017,S,Oak Ridge High,El Dorado Union High,El Dorado,616,251,26.0,26.0,27.0,26.0,227,90.44
2017,S,Union Mine High,El Dorado Union High,El Dorado,276,77,25.0,26.0,24.0,24.0,62,80.52
2017,S,El Dorado High,El Dorado Union High,El Dorado,253,72,24.0,25.0,24.0,24.0,53,73.61
2017,S,Ponderosa High,El Dorado Union High,El Dorado,436,135,25.0,26.0,26.0,25.0,118,87.41
2017,D,,Lake Tahoe Unified,El Dorado,296,68,22.0,23.0,22.0,22.0,41,60.29
2017,S,South Tahoe High,Lake Tahoe Unified,El Dorado,248,68,22.0,23.0,22.0,22.0,41,60.29
2017,C,,,Fresno,14163,2497,20.0,21.0,20.0,20.0,1112,44.53
2017,D,,Clovis Unified,Fresno,3245,721,24.0,24.0,24.0,23.0,515,71.43
2017,S,Clovis North High,Clovis Unified,Fresno,589,159,26.0,26.0,27.0,26.0,137,86.16
2017,S,Clovis West High,Clovis Unified,Fresno,508,128,24.0,24.0,24.0,23.0,91,71.09
2017,S,Buchanan High,Clovis Unified,Fresno,624,184,24.0,25.0,23.0,24.0,139,75.54
2017,S,Clovis East High,Clovis Unified,Fresno,496,98,21.0,22.0,21.0,22.0,48,48.98
2017,S,Clovis High,Clovis Unified,Fresno,780,149,22.0,23.0,22.0,22.0,98,65.77
2017,D,,Fresno Unified,Fresno,4812,934,18.0,20.0,19.0,19.0,319,34.15
2017,S,Design Science Early College High,Fresno Unified,Fresno,48,51,21.0,21.0,21.0,20.0,24,47.06
2017,S,University High,Fresno Unified,Fresno,109,81,28.0,28.0,25.0,25.0,73,90.12
2017,S,Bullard High,Fresno Unified,Fresno,579,70,21.0,22.0,21.0,21.0,43,61.43
2017,S,Sunnyside High,Fresno Unified,Fresno,630,205,17.0,18.0,17.0,18.0,45,21.95
2017,S,Edison High,Fresno Unified,Fresno,563,129,22.0,24.0,22.0,22.0,77,59.69
2017,S,Fresno High,Fresno Unified,Fresno,500,168,15.0,16.0,17.0,17.0,21,12.5
2017,S,Herbert Hoover High,Fresno Unified,Fresno,433,49,16.0,17.0,19.0,18.0,13,26.53
2017,S,McLane High,Fresno Unified,Fresno,370,34,13.0,15.0,16.0,15.0,1,2.94
2017,S,Roosevelt High,Fresno Unified,Fresno,461,133,16.0,17.0,17.0,17.0,20,15.04
2017,D,,Kingsburg Joint Union High,Fresno,276,54,22.0,23.0,22.0,22.0,36,66.67
2017,S,Kingsburg High,Kingsburg Joint Union High,Fresno,246,54,22.0,23.0,22.0,22.0,36,66.67
2017,D,,Kings Canyon Joint Unified,Fresno,702,171,18.0,19.0,19.0,19.0,51,29.82
