,City,Sname,Type,gsId,Lat,Lon,Enrollment,gsRating,ParentRating
3749,Lompoc,Carpe Paideia Academy,private,26322,34.647373,-120.47162,,,
3750,Lompoc,Dr Bob Forinash Community Day,public,32208,34.694515,-120.47049,14,,
3751,Lompoc,Fountain of Life Christian Academy,private,24012,34.694214,-120.4678,,,
3752,Lompoc,Lompoc Adult,public,14277,34.643112,-120.45905,,,
3753,Lompoc,Lompoc High School,public,4864,34.647064,-120.46374,1398,4,4
3754,Lompoc,Lompoc Valley Baptist School,private,27193,34.646854,-120.44241,28,,5
3755,Lompoc,Lompoc Valley Baptist School,private,31568,34.646618,-120.44981,,,
3757,Lompoc,Maple High School,public,4868,34.69483,-120.47058,148,,5
3758,Lompoc,New Life Christian Academy,private,10137,34.650932,-120.45081,14,,4
3759,Lompoc,Northgate Christian Academy,private,26331,34.640118,-120.47901,,,
3760,Lompoc,Stone Family School,private,31573,34.66342,-120.45115,,,
3761,Santa Barbara,Alta Vista Alternative High School,public,24997,34.416138,-119.70078,,4,
3762,Santa Barbara,Anacapa School,private,9574,34.422318,-119.69733,45,,4
3764,Santa Barbara,Bishop Garcia Diego High School,private,7947,34.445133,-119.757576,,,4
3766,Santa Barbara,Eureka School Of Santa Barbara,private,26325,34.440746,-119.7352,1,,
3767,Santa Barbara,Garden Street Academy,private,7913,34.437878,-119.716606,144,,4
3768,Santa Barbara,Garden Street Academy,private,26327,34.437874,-119.716675,,,
3769,Santa Barbara,La Cuesta Continuation High School,public,4897,34.421032,-119.69587,113,2,3
3770,Santa Barbara,Laguna Blanca School,private,9990,34.423756,-119.76312,355,,4
3772,Santa Barbara,Oceanside Christian Academy,private,31571,34.449303,-119.78505,,,
3773,Santa Barbara,Providence - A Santa Barbara Christian School,private,26333,34.427147,-119.6932,296,,
3774,Santa Barbara,San Marcos Senior High School,public,4901,34.43722,-119.78661,2181,8,5
3775,Santa Barbara,Santa Barbara County Community School,public,13882,34.45075,-119.7725,28,,
3778,Santa Barbara,Santa Barbara Senior High School,public,4902,34.42963,-119.69778,2188,6,4
3779,Santa Maria,Agape School Of Christian Education,private,16643,34.95669,-120.43636,3,,5
3780,Santa Maria,Central Coast Preparatory School,private,16644,34.8709,-120.4252,,,5
3781,Santa Maria,Christ the King,private,16645,34.9654,-120.4027,,,
3782,Santa Maria,Delta High School,public,4918,34.866016,-120.43374,372,,5
3783,Santa Maria,Ernest Righetti High School,public,4919,34.88311,-120.42088,2139,4,3
3784,Santa Maria,Family Partnership Home Study Charter School,charter,16933,34.597267,-120.13764,400,6,5
3785,Santa Maria,First Baptist Christian School,private,31565,34.906048,-120.429695,,,
3786,Santa Maria,First5 Baptist Christian School,private,26326,34.906002,-120.42716,,,
3787,Santa Maria,Fox Christian School,private,31566,34.935406,-120.42817,,,
3788,Santa Maria,John Paul II Youth Academy,private,26329,34.906796,-120.42349,,,
3789,Santa Maria,Lighthouse Baptist School,private,26330,34.920067,-120.45758,,,
3790,Santa Maria,Pioneer Valley High School,public,14201,34.957382,-120.40031,2694,4,4
3791,Santa Maria,Russell Academy,private,24013,34.878304,-120.44964,,,
3792,Santa Maria,Santa Barbara County Rop-North School,public,15007,34.86601,-120.43321,,,
3793,Santa Maria,Santa Maria High School,public,4920,34.942604,-120.43597,2695,2,4
3794,Santa Maria,St. Joseph High School,private,7956,34.882442,-120.41759,408,,4
3795,Santa Maria,Trivium Charter,charter,25623,34.866016,-120.29605,615,5,3
3797,Campbell,Pioneer Family Academy,private,16684,37.291485,-121.9499,,,4
3798,Campbell,Stellar Learning Academy,private,24027,37.288136,-121.9514,5,,4
3800,Campbell,Valley International Academy - Campbell Community Center,private,24980,37.287746,-121.952065,15,,4
3801,Campbell,Veritas Christian Academy,private,16702,37.277004,-121.952995,,,4
3802,Campbell,Westmont High School,public,5427,37.270126,-121.98595,1541,8,4
3803,Cupertino,Cupertino High School,public,5496,37.319664,-122.01041,2245,9,4
3804,Cupertino,Futures Academy - Cupertino,private,31733,37.322613,-122.01784,60,,
3805,Cupertino,Homestead High School,public,5498,37.3366,-122.04887,2368,9,4
3806,Cupertino,Legend College Preparatory,private,31584,37.31532,-122.041916,50,,
3807,Cupertino,Monta Vista High School,public,5500,37.315468,-122.05719,2326,10,4
3808,Cupertino,The Academy for Educational Excellence,private,16654,37.3144,-122.0687,,,1
3809,Gilroy,Anchorpoint Christian School,private,17371,37.000553,-121.52222,349,,5
3810,Gilroy,Christopher High School,public,25000,37.038445,-121.60013,1833,7,5
3811,Gilroy,Dr. T. J. Owens Gilroy Early College Academy,public,17634,36.968353,-121.56335,255,10,5
3812,Gilroy,Gilroy Adult Education,public,13733,37.016068,-121.56641,,,
3813,Gilroy,Gilroy High School,public,5505,36.997204,-121.57599,1364,5,3
3814,Gilroy,Huntington Learning Center,private,24062,37.013474,-121.58335,50,,4
3815,Gilroy,Mt. Madonna High School,public,5510,37.02139,-121.59534,237,,5
3816,Gilroy,Pacific Point Christian Schools,private,11469,37.021603,-121.60521,370,,5
3817,Gilroy,Phoenix NPS / Rebekah Children's Services School,private,13265,37.01314,-121.56816,18,,4
3818,Gilroy,Santa Clara County Rop-South School,public,15011,37.004208,-121.57758,,,
3819,Gilroy,Yorktown Academy,private,16704,36.99615,-121.58052,,,
3820,Los Altos,Creative Learning Center,private,26346,37.33646,-122.07766,,,
3821,Los Altos,Los Altos High School,public,5580,37.38499,-122.10918,2044,9,4
3822,Los Altos,Pinewood School Upper Campus,private,8673,37.38772,-122.14202,304,,3
3823,Los Altos,School For Independent Learners,private,16688,37.399315,-122.11395,13,,5
3825,Los Gatos,Fusion Academy Los Gatos,private,31580,37.223278,-121.98147,55,,5
3826,Los Gatos,Highland Institute for Better Education,private,24019,37.23196,-121.913704,,,5
3827,Los Gatos,Liber Community School,private,24972,37.23206,-121.95925,30,,
3828,Los Gatos,Los Gatos High School,public,5523,37.22122,-121.97707,1977,10,4
3829,Milpitas,Calaveras Hills School,public,5547,37.43589,-121.88351,114,,5
3830,Milpitas,Lang Learning Center,private,16670,37.4505,-121.8956,,,
3831,Milpitas,Milpitas Adult,public,14503,37.436886,-121.88248,,,
3832,Milpitas,Milpitas High School,public,5549,37.4508,-121.89981,3134,9,4
3833,Milpitas,Plantation Christian,private,17380,37.437317,-121.91334,,,
3834,Morgan Hill,Almaden Valley Christian,private,16655,37.12946,-121.61139,,,5
3835,Morgan Hill,Ann Sobrato High School,public,14312,37.158768,-121.66775,1477,7,4
3836,Morgan Hill,Central High (Continuation) School,public,5535,37.154137,-121.67754,141,,4
3837,Morgan Hill,Community Adult,public,13833,37.135868,-121.65902,,,
3838,Morgan Hill,Live Oak High School,public,5539,37.146484,-121.63401,1099,7,3
3839,Morgan Hill,O'Neill Foundation Academy,private,24025,37.09022,-121.750626,,,
3840,Morgan Hill,Oakwood School,private,13007,37.1048,-121.6311,400,,4
3841,Morgan Hill,Shadow Mountain Baptist School,private,12271,37.1341,-121.657104,,,4
3842,Morgan Hill,Shanan Academy,private,16690,37.1306,-121.6661,,,5
3843,Morgan Hill,Spring Academy,private,16692,37.13788,-121.61582,,,
3844,Morgan Hill,Treasure Island School,private,24028,37.103928,-121.650406,,,
3845,Mountain View,Adult Education,public,14086,37.398544,-122.07506,,,
3846,Mountain View,Alta Vista High School,public,5579,37.361275,-122.0652,100,,5
3847,Mountain View,German International School of Silicon Valley,private,15362,37.39983,-122.06782,496,,4
3848,Mountain View,Khan Lab School,private,32356,37.39673,-122.08392,95,,
3849,Mountain View,Mountain View Academy,private,9035,37.393814,-122.08472,158,,5
3850,Mountain View,Mountain View High School,public,5581,37.358192,-122.06863,1871,9,5
3851,Mountain View,Palo Alto Preparatory School,private,9838,37.417103,-122.09819,,,4
3852,Mountain View,St. Francis High School,private,9097,37.369,-122.08463,1755,,5
3853,Mountain View,Waldorf School Of The Peninsula,private,31592,37.405205,-122.0967,250,,
3854,Palo Alto,"Achieve, Inc. School",private,8851,37.421936,-122.112144,,,5
3856,Palo Alto,Bear Hollow School,private,24015,37.41757,-122.13168,,,
3857,Palo Alto,Castilleja School,private,8687,37.43926,-122.15133,430,,4
3860,Palo Alto,Esther B. Clark School,private,8727,37.440002,-122.17851,82,,4
3861,Palo Alto,Fusion Academy Palo Alto,private,32381,37.45092,-122.1241,55,,
3862,Palo Alto,Henry M. Gunn High School,public,5611,37.399967,-122.13179,1939,10,4
3863,Palo Alto,Kehillah Jewish High School,private,17374,37.424786,-122.10457,215,,4
3864,Palo Alto,Living Wisdom School Of Palo Alto,private,10173,37.42687,-122.147224,65,,5
3865,Palo Alto,Meira Academy,private,31586,37.430393,-122.1042,23,,
3867,Palo Alto,Packard Children's Hospital/Stanford,public,12604,37.437363,-122.17484,31,,
3868,Palo Alto,Palo Alto Adult Education,public,13650,37.436386,-122.1573,,,
3869,Palo Alto,Palo Alto High School,public,5617,37.43786,-122.15779,1994,10,4
3870,San Jose,Abraham Lincoln High School,public,5675,37.329212,-121.92388,1903,7,5
3871,San Jose,Ace Charter High,charter,27108,37.36675,-121.85791,267,3,
3872,San Jose,Achievekids School,private,15116,37.351105,-121.8227,51,,
3873,San Jose,Adult Education Eastside Union,public,27160,37.36564,-121.85906,,,
3875,San Jose,Alim Academy,private,26335,37.297325,-121.80434,,,
3876,San Jose,Almaden Hills Academy,private,31575,37.233803,-121.86615,,,
3877,San Jose,Alpha: Cindy Avitia High,charter,32220,37.330196,-121.82912,487,8,
3878,San Jose,Alternative Private Schooling,private,16656,37.331123,-121.9104,,,
3879,San Jose,Andrew P. Hill High School,public,5455,37.291924,-121.83173,1934,5,4
3880,San Jose,Apollo High School,public,5452,37.33192,-121.8299,153,,5
3881,San Jose,Apostles Lutheran,private,10644,37.237385,-121.84039,230,,4
3882,San Jose,Archbishop Mitty High School,private,14929,37.313763,-121.99141,,,4
3883,San Jose,As-Safa Institute/As-Safa Academy,private,26337,37.292393,-121.978035,,,
3884,San Jose,As-Safa Institute/As-Safa Academy,private,30572,37.28997,-121.90937,24,,
3885,San Jose,B. Roberto Cruz Leadership Academy,charter,32219,37.365883,-121.80572,81,2,
3886,San Jose,BASIS Independent Silicon Valley,private,27225,37.316143,-121.910065,800,,4
3887,San Jose,Beacon,private,8703,37.2354,-121.9033,,,
3888,San Jose,Beacon School,private,26338,37.235077,-121.90197,46,,
3889,San Jose,Beginning Steps To Independence,private,22457,37.320866,-121.951706,,,
3890,San Jose,Bellarmine College Preparatory School,private,9112,37.342484,-121.91791,,,5
3891,San Jose,Berryessa Academy,private,24016,37.401806,-121.863785,,,
3892,San Jose,Boynton High School,public,5423,37.312298,-121.96601,282,,4
3893,San Jose,Branham High School,public,11149,37.254578,-121.89957,1514,9,3
3894,San Jose,Broadway High School,public,5653,37.261112,-121.87934,234,,4
3895,San Jose,Calero High,public,31076,37.24132,-121.82663,350,1,
3896,San Jose,Cambrian Academy,private,25293,37.26469,-121.876854,100,,5
3897,San Jose,Camden Community Day School,public,14376,37.265034,-121.93935,17,,3
3898,San Jose,Campbell Adult And Community Education,public,14183,37.30392,-121.9285,,,
3900,San Jose,Christ The King Academy,private,16663,37.387333,-121.859474,11,,5
3901,San Jose,County Community School,public,14162,37.3837,-121.90134,143,,
3902,San Jose,Cristo Rey San Jose High School,private,32547,37.350246,-121.86401,450,,
3903,San Jose,Del Mar High School,public,5424,37.30326,-121.9303,1167,6,4
3905,San Jose,Downtown College Preparatory - Alum Rock High School,charter,31776,37.36675,-121.85792,230,,
3906,San Jose,Downtown College Preparatory School,charter,11869,37.31633,-121.87288,334,2,4
3907,San Jose,East Valley Christian School,private,9667,37.32709,-121.79884,,,4
3908,San Jose,Escuela Popular Accelerated Family Learning School,charter,12238,37.378475,-121.83818,393,1,3
3909,San Jose,"Escuela Popular/Center For Training And Careers, Family Learning",charter,14688,37.36998,-121.83165,812,,5
3910,San Jose,Evergreen Montessori School,private,17125,37.310394,-121.77761,56,,4
3911,San Jose,Evergreen Valley High School,public,12237,37.3252,-121.77866,2809,10,3
3912,San Jose,Foothill High School,public,5453,37.368065,-121.83867,337,,4
3913,San Jose,Gunderson High School,public,5667,37.25824,-121.85269,1107,4,4
3914,San Jose,Heart Academy,private,16669,37.367165,-121.810196,,,4
3915,San Jose,Heritage Academy,private,31581,37.302917,-121.94873,,,
3916,San Jose,Independence High School,public,5456,37.367798,-121.85961,2968,6,4
3917,San Jose,James Lick High School,public,5457,37.368046,-121.83009,1137,4,4
3918,San Jose,KIPP San Jose Collegiate,charter,24687,37.368244,-121.86008,484,8,4
3919,San Jose,Latino College Preparatory Academy,charter,12068,37.35905,-121.816,422,1,3
3920,San Jose,Leigh High School,public,5425,37.24331,-121.92258,1654,9,3
3921,San Jose,Leland High School,public,5673,37.220337,-121.84737,1807,9,3
3922,San Jose,Liberty Baptist School,private,8798,37.31478,-121.81768,103,,4
3923,San Jose,Liberty High (Alternative) School,public,11156,37.261578,-121.86537,298,,
3924,San Jose,Luis Valdez Leadership Academy,charter,32218,37.3204,-121.84812,193,2,
3925,San Jose,Lynbrook High School,public,5499,37.300713,-122.00647,1788,10,4
3926,San Jose,Metro Education District School,public,15009,37.279255,-121.86655,,,
3927,San Jose,Middle College High School,public,11870,37.316364,-121.92985,52,8,4
3928,San Jose,Moran Autism Center,private,8828,37.3327,-121.9432,67,,
3929,San Jose,Mt. Pleasant High School,public,5458,37.345646,-121.80948,1601,5,4
3930,San Jose,Notre Dame High School San Jose,private,9108,37.32819,-121.88228,630,,4
3931,San Jose,Oak Grove High School,public,5459,37.251575,-121.81892,1812,5,4
3932,San Jose,Opportunity Youth Academy,charter,32438,37.383907,-121.90023,,,
3933,San Jose,Our Shepherd's Academy,private,11468,37.253662,-121.89513,,,
3934,San Jose,Overfelt Adult,public,14693,37.331844,-121.82726,,,
3936,San Jose,Phoenix High School,public,5462,37.235085,-121.8305,64,,5
3937,San Jose,Piedmont Hills High School,public,5463,37.40379,-121.84899,2178,9,4
3938,San Jose,Pine Hill School Second Start Learning D,private,16681,37.25677,-121.88734,70,,3
3939,San Jose,Pioneer High School,public,5681,37.247185,-121.88445,1574,9,4
3940,San Jose,Presentation High School,private,9107,37.283295,-121.900055,750,,4
3941,San Jose,Private Educational Network School,private,16686,37.31107,-121.88026,,,5
3942,San Jose,Rose Garden Academy,private,16687,37.3291,-121.9273,,,
3943,San Jose,SIATech at San Jose,charter,26525,37.366253,-121.81911,169,,
3944,San Jose,San Jose Conservation Corps Charter School,charter,12236,37.37269,-121.89707,288,,3
3945,San Jose,San Jose High School,public,5686,37.350456,-121.87122,1059,3,4
3946,San Jose,Santa Clara County Special Education School,public,12420,37.383717,-121.90026,1250,1,
3948,San Jose,Silicon Valley Adult Education Program,public,14839,37.277885,-121.86596,,,
3949,San Jose,Silver Creek High School,public,5465,37.304333,-121.80831,2458,9,4
3950,San Jose,Spectrum Center Inc - San Jose,private,17749,37.236156,-121.84843,,,1
3951,San Jose,St. Patrick Elementary School,private,9084,37.34035,-121.883224,251,,3
3952,San Jose,St. Thomas More,private,16694,37.3484,-121.8121,,,3
3953,San Jose,Starlight High School,private,15316,37.248882,-121.77201,,,
3954,San Jose,Summit Public School: Rainier,charter,25616,37.34616,-121.808266,375,5,4
3955,San Jose,Summit Public School: Tahoma,charter,25620,37.252796,-121.81957,375,6,4
3956,San Jose,The Harker School,private,8457,37.317413,-121.97164,2040,,4
3957,San Jose,Trinity Christian School,private,16700,37.38424,-121.88978,,,
3958,San Jose,Two Hearts Academy,private,16701,37.2362,-121.9243,,,
3959,San Jose,University Preparatory Academy Charter,charter,17533,37.292255,-121.87392,593,9,4
3960,San Jose,Valley Christian High School,private,8904,37.27575,-121.826744,1625,,4
3961,San Jose,White Road Baptist Academy,private,10101,37.36182,-121.82376,,,3
3962,San Jose,William C. Overfelt High School,public,5460,37.330593,-121.82838,1449,2,4
3963,San Jose,Willow Glen High School,public,5697,37.291588,-121.8964,1697,6,4
3964,San Jose,Willow Vale Christian Children,private,11338,37.280495,-121.910965,,,4
3965,San Jose,Yerba Buena High School,public,5466,37.32079,-121.84831,1788,5,4
3966,Santa Clara,Adrian Wilcox High School,public,5647,37.366875,-121.98578,1977,7,4
3967,Santa Clara,Cedarwood Sudbury School,private,12908,37.356133,-121.97174,,,3
3968,Santa Clara,Institute for Business Technology,private,26481,37.369415,-121.96927,1000,,
3969,Santa Clara,Live Oak Academy,private,16675,37.341175,-121.9688,235,,5
3970,Santa Clara,Live Oak Academy,private,31585,37.340942,-121.96868,,,
3971,Santa Clara,Llatino High School,private,24022,37.351498,-121.98482,,,
3972,Santa Clara,Mission Early College High,public,32733,37.391216,-121.98204,,,
3973,Santa Clara,New Valley Continuation High School,public,5638,37.35689,-121.99573,135,,5
