cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
34673140000000,D,                                                  ,Elk Grove Unified                                 ,Sacramento     ,4843,1323,21,22,23,21,761,57.52,1314
34673140105916,S,Monterey Trail High                               ,Elk Grove Unified                                 ,Sacramento     ,479,140,19,21,21,21,69,49.29,1314
34673140108753,S,Pleasant Grove High                               ,Elk Grove Unified                                 ,Sacramento     ,555,203,23,24,25,24,152,74.88,1314
34673140116897,S,Cosumnes Oaks High                                ,Elk Grove Unified                                 ,Sacramento     ,465,182,22,23,23,22,112,61.54,1314
34673143430170,S,Valley High                                       ,Elk Grove Unified                                 ,Sacramento     ,317,99,19,20,19,19,32,32.32,1314
34673143430311,S,Calvine High                                      ,Elk Grove Unified                                 ,Sacramento     ,181,1,*,*,*,*,*,*,1314
34673143430352,S,Las Flores High (Alternative)                     ,Elk Grove Unified                                 ,Sacramento     ,55,1,*,*,*,*,*,*,1314
34673143430477,S,Florin High                                       ,Elk Grove Unified                                 ,Sacramento     ,328,140,17,18,20,19,46,32.86,1314
34673143430592,S,Laguna Creek High                                 ,Elk Grove Unified                                 ,Sacramento     ,344,115,22,22,23,22,71,61.74,1314
34673143430618,S,Sheldon High                                      ,Elk Grove Unified                                 ,Sacramento     ,576,135,21,22,22,21,74,54.81,1314
34673143430873,S,Franklin High                                     ,Elk Grove Unified                                 ,Sacramento     ,663,173,23,23,24,22,116,67.05,1314
34673143432572,S,Elk Grove High                                    ,Elk Grove Unified                                 ,Sacramento     ,422,134,22,23,24,22,89,66.42,1314
34673146112254,S,Elk Grove Charter                                 ,Elk Grove Unified                                 ,Sacramento     ,117,0,NA,NA,NA,NA,NA,NA,1314
34673220000000,D,                                                  ,Elverta Joint Elementary                          ,Sacramento     ,0,0,NA,NA,NA,NA,NA,NA,1314
34673220127860,S,Alpha Charter                                     ,Elverta Joint Elementary                          ,Sacramento     ,0,0,NA,NA,NA,NA,NA,NA,1314
34673300000000,D,                                                  ,Folsom-Cordova Unified                            ,Sacramento     ,1417,287,24,25,26,24,236,82.23,1314
34673300113571,S,Vista del Lago High                               ,Folsom-Cordova Unified                            ,Sacramento     ,344,99,25,25,25,25,78,78.79,1314
34673303430501,S,Walnutwood High (Independent Study)               ,Folsom-Cordova Unified                            ,Sacramento     ,64,0,NA,NA,NA,NA,NA,NA,1314
34673303430709,S,Folsom Lake High                                  ,Folsom-Cordova Unified                            ,Sacramento     ,43,1,*,*,*,*,*,*,1314
34673303431533,S,Cordova High                                      ,Folsom-Cordova Unified                            ,Sacramento     ,405,70,21,22,23,22,47,67.14,1314
34673303433216,S,Folsom High                                       ,Folsom-Cordova Unified                            ,Sacramento     ,453,117,26,26,27,26,110,94.02,1314
34673550000000,D,                                                  ,Galt Joint Union High                             ,Sacramento     ,596,113,21,22,22,22,66,58.41,1314
34673550119131,S,Liberty Ranch High                                ,Galt Joint Union High                             ,Sacramento     ,276,54,22,23,23,22,36,66.67,1314
34673553433471,S,Galt High                                         ,Galt Joint Union High                             ,Sacramento     ,208,59,20,21,21,21,30,50.85,1314
34674130000000,D,                                                  ,River Delta Joint Unified                         ,Sacramento     ,153,30,20,21,20,19,12,40,1314
34674130112078,S,Clarksburg Middle                                 ,River Delta Joint Unified                         ,Sacramento     ,0,0,NA,NA,NA,NA,NA,NA,1314
34674133430469,S,River Delta High/Elementary (Alternative          ,River Delta Joint Unified                         ,Sacramento     ,8,0,NA,NA,NA,NA,NA,NA,1314
34674134835302,S,Rio Vista High                                    ,River Delta Joint Unified                         ,Sacramento     ,77,19,20,21,20,19,9,47.37,1314
34674135731708,S,Delta High                                        ,River Delta Joint Unified                         ,Sacramento     ,50,11,20,21,19,19,3,27.27,1314
36676863630399,S,Washington High                                   ,Colton Joint Unified                              ,San Bernardino ,55,0,NA,NA,NA,NA,NA,NA,1314
36676863631322,S,Bloomington High                                  ,Colton Joint Unified                              ,San Bernardino ,488,59,19,20,21,20,26,44.07,1314
36676863632742,S,Colton High                                       ,Colton Joint Unified                              ,San Bernardino ,493,103,18,18,19,18,33,32.04,1314
36677100000000,D,                                                  ,Fontana Unified                                   ,San Bernardino ,3280,607,18,19,19,19,201,33.11,1314
36677100108191,S,Summit High                                       ,Fontana Unified                                   ,San Bernardino ,470,97,18,19,20,19,37,38.14,1314
36677100120758,S,Jurupa Hills High                                 ,Fontana Unified                                   ,San Bernardino ,546,120,18,20,19,20,49,40.83,1314
36677103630555,S,Fontana A. B. Miller High                         ,Fontana Unified                                   ,San Bernardino ,567,136,18,19,19,18,35,25.74,1314
36677103630902,S,Henry J. Kaiser High                              ,Fontana Unified                                   ,San Bernardino ,553,117,18,19,20,19,43,36.75,1314
36677103633302,S,Fontana High                                      ,Fontana Unified                                   ,San Bernardino ,531,137,17,18,20,18,37,27.01,1314
36677360000000,D,                                                  ,Helendale Elementary                              ,San Bernardino ,60,0,NA,NA,NA,NA,NA,NA,1314
36677360116723,S,Academy of Careers and Exploration                ,Helendale Elementary                              ,San Bernardino ,60,0,NA,NA,NA,NA,NA,NA,1314
36677360128439,S,Empire Springs Charter                            ,Helendale Elementary                              ,San Bernardino ,0,0,NA,NA,NA,NA,NA,NA,1314
36677770000000,D,                                                  ,Morongo Unified                                   ,San Bernardino ,713,51,22,24,23,22,34,66.67,1314
36677770124214,S,Hope Academy Charter                              ,Morongo Unified                                   ,San Bernardino ,116,0,NA,NA,NA,NA,NA,NA,1314
36677773636743,S,Twentynine Palms High                             ,Morongo Unified                                   ,San Bernardino ,179,25,21,23,22,21,14,56,1314
36677773638616,S,Yucca Valley High                                 ,Morongo Unified                                   ,San Bernardino ,318,26,23,25,24,24,20,76.92,1314
